X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
42.146,298.851,141.762,5.364,149.425,157.088,157.088,142.455,1.295.822,452.107,157.088,337.165,37.539,4.701,173.488,742.582,0,125.983,41.959
307.692,76.923,307.692,230.769,0,76.923,0,419.187,779.997,461.538,307.692,615.385,86.027,99.502,71.695,878.671,0,12.168,1.367
0,0,0,0,0,666.667,333.333,84.151,5.368,333.333,0,0,0,0,24.204,975.796,0,923.077,567
142.857,0,142.857,0,428.571,0,285.714,231.452,480.508,571.429,285.714,571.429,0,156.794,1.481,958.818,0,239.266,1.627
288.462,0,96.154,211.538,19.231,19.231,365.385,397.446,188.754,423.077,76.923,269.231,132,23.186,4.979,432.636,507.977,2.959,5.542
83.333,0.25,208.333,125,41.667,0,291.667,343.255,859.755,416.667,208.333,333.333,8.603,0,36.147,959.808,0,945.981,4.272
106.383,106.383,297.872,42.553,21.277,6.383,361.702,258.759,72.046,553.191,148.936,553.191,65.068,107.962,91.464,858.757,1.635,192.452,6.433
0.2,333.333,0,266.667,0,0,0.2,408.805,1.156.199,533.333,66.667,533.333,19.352,8.284,65.104,847.858,0,734.219,1.444
0.2,314.286,142.857,133.333,0,47.619,161.905,216.348,732.566,609.524,180.952,0.6,26.481,12.708,102.628,886.924,46,522.144,28.312
107.143,178.571,214.286,0,285.714,71.429,142.857,169.496,652.355,428.571,35.714,392.857,49.262,78.818,236.804,739.174,0,206.919,2.188
82.353,141.176,35.294,117.647,294.118,70.588,258.824,214.219,745.258,482.353,270.588,741.176,35.525,99.571,258.896,717.119,137,192.094,43.546
402.299,91.954,57.471,206.897,137.931,11.494,91.954,331.225,956.141,114.943,11.494,195.402,0,14.605,10.664,407.635,1.419,820.551,13.735
307.692,0,0,230.769,153.846,153.846,153.846,530.466,909.765,230.769,0,76.923,0,0,18.245,817.007,0,941.204,3.559
21.875,21.875,78.125,203.125,15.625,3.125,234.375,322.351,760.124,4.375,46.875,765.625,58.609,52.549,160.069,828.828,622,96.467,8.22
368.421,105.263,35.088,298.246,52.632,0,140.351,376.992,1.194.885,315.789,0,245.614,0,0,50.353,891.234,0,657.899,7.775
46.512,209.302,186.047,116.279,255.814,139.535,46.512,260.846,1.037.584,255.814,186.047,55.814,2.328,148.765,437.591,514.267,32.273,331.198,9.011
0.12,0.28,0.16,0.08,0,0.16,0.2,201.258,1.042.166,0.4,0.12,0.68,160.091,42.614,333.107,649.492,7.503,180.448,2.544
235.294,0,58.824,235.294,235.294,176.471,58.824,13.332,1.139.045,588.235,235.294,588.235,43.908,10.479,22.022,876.993,8.529,885.265,7.285
0,0.12,0.04,0.44,0.04,0.08,0.28,284.793,1.002.509,0.52,0.2,0.6,24.799,83.595,31.376,891.066,1.502,443.078,7.137
176.471,235.294,352.941,235.294,0,0,0,24.632,1.349.789,588.235,58.824,882.353,24.534,0,51.365,851.468,0,626.335,2.685
2.381,119.048,142.857,119.048,333.333,0,261.905,238.583,761.166,261.905,380.952,52.381,0,6.812,110.883,825.163,2.005,701.681,4.073
230.769,76.923,153.846,384.615,76.923,0,76.923,559.507,794.867,230.769,230.769,692.308,0,0,70.793,928.111,0,571.922,1.629
147.059,264.706,205.882,117.647,58.824,147.059,58.824,127.753,842.702,176.471,88.235,323.529,61.246,184.388,41.878,876.867,0,711.149,18.866
0,0.4,0.2,0,0,0.2,0.2,69.357,681.174,0.4,0.2,0.6,63.052,0,14.452,984.698,0,978.983,1.578
0,38.462,0.5,0,423.077,38.462,0,73.753,1.489.279,346.154,0,769.231,21.692,0,392.154,587.918,0,107.568,2.21
57.554,194.245,298.561,71.942,100.719,115.108,161.871,160.754,108.767,528.777,316.547,683.453,54.317,28.059,50.523,892.893,1.504,89.145,46.874
68.027,15.873,90.703,192.744,14.966,185.941,154.195,18.289,878.335,478.458,160.998,544.218,117.316,77.892,73.913,900.889,541,711.409,89.667
13.889,284.722,173.611,145.833,625,180.556,138.889,175.386,1.248.422,701.389,291.667,798.611,122.938,83.941,51.678,944.191,0,893.402,49.753
0.08,0.2,0.02,0.16,0,0.08,0.46,229.847,855.605,0.64,0.32,0.68,21.152,0,57.429,823.549,79.123,278.943,6.314
0,37.037,296.296,222.222,111.111,111.111,222.222,27.404,784.045,259.259,0,592.593,0,0,117.848,880.752,14,263.772,2.387
124.294,56.497,101.695,141.243,259.887,28.249,288.136,289.051,63.895,242.938,67.797,237.288,4.548,46.691,30.445,85.325,687,733.819,23.808
0,666.667,333.333,0,0,0,0,125.506,743.119,666.667,333.333,0,0,0,9.465,897.119,0,771.717,162
0.5,0,41.667,0.25,0,0,208.333,171.301,750.462,291.667,41.667,0,0,0,40.692,915.107,0,883.945,2.113
666.667,0,0,0,0,0,333.333,508.562,579.592,333.333,0,333.333,0,0,2.061,631.172,0,934.481,426
122.807,70.175,52.632,87.719,210.526,35.088,421.053,369.034,765.733,210.526,17.544,368.421,122.805,16.046,192.955,766.743,0,302.271,13.308
66.667,0.2,66.667,0.2,0,133.333,333.333,189.545,948.676,466.667,266.667,0.7,15.583,76.981,74.933,887.614,169,161.524,4.98
157.556,11.254,93.248,250.804,38.585,7.717,270.096,36.131,678.053,4.791,167.203,324.759,11.071,72.606,81.284,650.607,41.564,89.513,121.4
166.667,55.556,222.222,111.111,0,111.111,333.333,268.879,775.871,222.222,111.111,833.333,17.589,226.777,19.384,969.234,0,793.092,6.151
333.333,666.667,0,0,0,0,0,388.778,775.625,166.667,0,333.333,0,0,33.653,789.916,0,300.068,349
83.333,0.25,0.25,166.667,0,0,0.25,348.805,1.003.367,0.25,166.667,333.333,0,156.556,19.486,974.777,0,349.043,01.04
145.833,625,20.833,208.333,208.333,41.667,3.125,338.536,1.037.574,291.667,104.167,541.667,7.605,21.879,18.155,966.792,0,902.946,10.895
1.875,78.125,625,3.125,625,3.125,265.625,372.368,831.724,140.625,0,203.125,8.166,52.215,39.281,610.326,0,709.998,12.837
0.05,166.667,66.667,0.2,0,83.333,433.333,276.638,591.309,666.667,166.667,0.2,97.572,72.144,53.564,911.246,18.881,519.862,12.842
0.05,0.25,0.3,0,0,0.1,0.3,241.817,810.272,0.45,0.25,0.5,70.776,60.976,334.802,618.739,0,323.703,2.196
18.519,18.519,0,148.148,12.963,148.148,537.037,228.013,6.734,296.296,18.519,444.444,180.343,263.644,20.293,976.625,0,698.766,11.894
6.422,82.569,284.404,82.569,275.229,45.872,165.138,204.656,905.926,385.321,36.697,256.881,23.754,0,74.429,843.555,599,67.365,14.027
183.673,0,204.082,61.224,81.633,61.224,408.163,30.847,645.042,489.796,142.857,346.939,25.412,133.683,21.618,936.442,7.205,568.091,24.062
0,4.375,125,0,0.25,0,1.875,48.417,82.404,0.25,625,5.625,176.909,9.615,104.713,82.242,30.573,447.794,1.33
213.115,98.361,114.754,213.115,32.787,81.967,245.902,270.197,673.187,459.016,180.328,590.164,968,88.119,4.595,942.439,0,638.709,21.049
111.111,111.111,277.778,55.556,222.222,111.111,111.111,353.077,709.586,666.667,111.111,611.111,32.392,0,2.793,891.886,75.135,900.753,3.285
272.727,272.727,90.909,90.909,0,0,272.727,477.489,2.478.632,454.545,0,0,0,0,88.388,374.429,0,535.833,1.218
0.45,0.15,0.05,0.05,0.1,0,0.2,434.062,792.134,0.2,0.1,0.45,7.052,0,62.966,833.788,0,853.226,2.064
112.245,153.061,204.082,153.061,214.286,81.633,81.633,294.353,939.282,285.714,163.265,714.286,18.611,56.328,17.812,801.318,961,224.742,20.273
285.714,285.714,142.857,0,0,142.857,142.857,53.871,734.622,571.429,285.714,142.857,0,179.641,22.839,957.538,0,394.144,466
166.667,83.333,166.667,0,166.667,416.667,0,165.234,607.234,666.667,416.667,833.333,122.266,0,97.666,868.823,0,590.085,2.023
0.08,0.18,0.08,0.1,0.42,0.02,0.12,345.842,984.249,0.4,0.28,0.68,8.193,3.317,246.783,737.131,0,818.247,8.949
333.333,88.889,111.111,266.667,0,66.667,133.333,391.369,626.893,466.667,111.111,222.222,19.692,0,68.773,763.951,0,697.087,4.18
66.667,133.333,133.333,66.667,266.667,133.333,0.2,448.651,1.263.068,333.333,533.333,0.8,47.495,24.002,153.546,83.601,296,783.421,7.128
282.051,153.846,25.641,25.641,102.564,51.282,128.205,129.909,734.693,25.641,128.205,358.974,0,0,16.394,964.087,2.819,810.035,5.026
0,111.111,222.222,222.222,0,222.222,222.222,6.313,424.736,388.889,55.556,444.444,94.135,0,54.241,937.015,1.399,502.752,3.175
0,0.25,0.5,0,0,0,0.25,1.675,262.902,0,0.25,0.75,0,0,664.567,254.406,81.027,7.475,454
322.581,32.258,0,483.871,0,32.258,129.032,43.227,616.318,419.355,32.258,225.806,11.257,0,2.354,891.632,0,690.365,3.695
608.696,43.478,21.739,304.348,21.739,0,0,43.703,1.094.113,282.609,0,173.913,18.797,0,23.869,523.217,0,6.901,4.64
0,111.111,222.222,111.111,111.111,222.222,222.222,210.354,902.919,888.889,111.111,444.444,0,0,41.451,954.016,0,737.432,1.33
115.385,115.385,384.615,38.462,115.385,115.385,115.385,165.169,1.053.295,153.846,230.769,346.154,11.236,1.701,18.574,923.869,1.607,99.379,4.843
428.571,103.896,142.857,12.987,0,51.948,142.857,314.373,849.479,246.753,0,25.974,13.612,1.147,34.211,778.914,2.137,787.413,16.716
461.538,192.308,134.615,134.615,19.231,19.231,38.462,466.288,549.399,326.923,76.923,288.462,0,209.059,37.867,904.347,0,61.255,4.385
111.111,266.667,0.1,244.444,0,0.1,177.778,271.039,966.297,344.444,133.333,533.333,32.195,27.624,1.559,834.947,166,301.586,14.579
96.774,64.516,225.806,145.161,258.065,48.387,16.129,240.578,1.064.335,370.968,112.903,806.452,43.518,0,337.259,655.326,117,93.001,8.655
0.2,101.587,69.841,107.937,196.825,31.746,292.063,246.698,684.165,377.778,92.063,209.524,14.099,22.569,31.945,929.568,2.388,139.473,41.276
347.826,195.652,119.565,23.913,1.087,21.739,65.217,271.446,591.889,358.696,184.783,521.739,28.255,8.848,102.546,769.979,101.724,180.283,25.792
28.125,1.875,125,0.25,0,0,15.625,430.437,722.109,0.25,125,4.375,26.375,0,47.856,890.492,29.584,594.337,5.434
777.778,0,111.111,111.111,0,0,0,242.131,641.187,333.333,555.556,555.556,0,0,1.434,755.689,147.151,986.749,864
43.478,86.957,86.957,217.391,0,26.087,304.348,408.215,884.049,73.913,304.348,565.217,31.092,13.992,28.634,968.452,0,915.631,16.511
133.333,44.444,177.778,222.222,244.444,44.444,133.333,281.129,993.119,177.778,22.222,733.333,94.951,28.193,642.365,357.635,0,88.387,7.953
90.909,151.515,272.727,121.212,30.303,121.212,212.121,316.289,1.271.193,575.758,30.303,727.273,111.501,10.695,32.896,842.999,0,149.147,5.717
176.471,117.647,58.824,117.647,0,117.647,411.765,176.128,665.945,470.588,0,352.941,14.556,0,28.161,94.752,16.314,858.499,2.398
0,0,666.667,0,0,0,333.333,305.128,746.269,0,0,333.333,0,0,137.709,862.291,0,761.062,250
109.589,219.178,205.479,150.685,0,232.877,82.192,188.231,752.791,287.671,164.384,342.466,54.542,138.442,17.502,936.601,7.764,671.503,11.806
85.106,297.872,85.106,191.489,0,170.213,170.213,162.455,1.164.534,404.255,42.553,531.915,30.084,70.899,78.881,894.876,2.236,53.058,7.922
263.158,298.246,140.351,87.719,17.544,52.632,140.351,303.409,881.277,578.947,192.982,578.947,120.056,302.067,31.345,92.976,26.178,854.545,12.467
70.796,56.047,41.298,120.944,274.336,109.145,327.434,256.536,686.544,480.826,156.342,613.569,44.604,95.677,241.546,719.604,5.268,177.361,127.071
31.746,111.111,190.476,63.492,190.476,253.968,15.873,145.108,1.155.718,634.921,238.095,809.524,112.404,113.636,34.109,805.464,26.515,134.155,7.355
202.247,146.067,11.236,5.618,235.955,78.652,168.539,362.249,831.878,41.573,179.775,494.382,115.824,54.726,65.406,87.254,10.858,288.955,11.76
65.476,77.381,136.905,71.429,196.429,244.048,208.333,182.602,1.404.598,39.881,107.143,839.286,55.221,43.097,118.735,867.598,322,61.466,29.64
314.815,55.556,37.037,92.593,0,0,0.5,343.032,913.604,37.037,55.556,314.815,10.195,43.438,90.665,860.315,589,517.214,9.335
161.765,261.029,198.529,117.647,18.382,125,117.647,195.106,839.378,628.676,132.353,367.647,333.406,46.251,10.757,8.666,936,735.745,47.018
104.651,203.488,81.395,87.209,372.093,81.395,69.767,223.581,754.976,377.907,98.837,563.953,28.833,56.557,311.241,679.146,4.016,73.393,18.96
212.766,21.277,42.553,297.872,42.553,0,382.979,416.003,746.849,255.319,42.553,340.426,4.017,91.196,50.499,913.979,475,841.636,28.742
333.333,0.25,166.667,83.333,83.333,0,83.333,135.495,1.372.685,83.333,83.333,333.333,0,0,477.922,424.212,51.088,118.705,1.986
105.263,210.526,210.526,105.263,0,105.263,263.158,288.049,1.687.981,578.947,526.316,736.842,67.199,81.967,48.216,747.521,3.317,437.225,1.902
111.111,0,0.5,55.556,0,55.556,277.778,267.153,104.925,833.333,222.222,388.889,48.662,18.215,127.895,73.579,19.807,786.153,1.754
10.417,114.583,125,52.083,302.083,1.875,208.333,200.342,891.746,552.083,28.125,5.625,12.231,73.667,391.341,516.762,66.872,7.826,17.524
3.125,53.125,28.125,3.125,0,3.125,9.375,69.202,819.484,4.375,9.375,34.375,187.032,0,91.339,86.124,225,526.331,3.136
596.154,173.077,57.692,115.385,0,38.462,19.231,321.406,672.506,134.615,0,153.846,20.995,85.203,12.369,84.073,0,832.954,7.882
0,0,333.333,0,666.667,0,0,59.756,593.517,333.333,0,666.667,0,0,194.428,805.572,0,19.942,427
470.588,0,235.294,58.824,0,58.824,176.471,203.351,462.547,588.235,235.294,529.412,108.108,10.633,31.005,928.967,2.822,114.866,5.786
133.333,111.111,111.111,133.333,355.556,22.222,133.333,207.859,904.427,488.889,111.111,333.333,56.419,138.095,82.509,7.924,21.283,123.541,6.392
157.303,202.247,168.539,157.303,11.236,78.652,224.719,255.272,129.294,449.438,157.303,696.629,21.277,152.409,324.868,646.207,15.864,11.267,15.036
0.25,0,0.25,0,0.25,0,0.25,2.249,986.271,0.5,0.5,0.75,560.614,0,646.299,350.932,0,274.099,3.5
86.957,15.942,57.971,115.942,23.913,152.174,188.406,227.882,649.684,528.986,333.333,666.667,23.685,7.894,50.274,860.741,74.152,705.491,22.76
298.246,52.632,52.632,403.509,122.807,35.088,35.088,492.374,1.131.733,157.895,17.544,280.702,5.962,0,11.983,895.105,265,854.205,15.268
73.434,168.467,56.156,12.311,12.743,298.056,153.348,199.411,946.402,403.888,196.544,609.071,48.984,9.356,31.458,956.298,8.098,507.322,148.507
58.824,176.471,0,352.941,0,176.471,235.294,223.992,427.015,470.588,58.824,470.588,72.411,0,93.278,871.026,35.696,67.491,3.178
0.25,83.333,208.333,41.667,41.667,83.333,291.667,190.986,692.219,708.333,166.667,0.75,42.961,0,16.982,959.416,0,711.176,4.231
168.224,308.411,102.804,252.336,4.673,74.766,88.785,327.353,589.848,528.037,242.991,369.159,22.865,3.337,66.982,90.655,452,393.627,45.511
0,0,375,625,0,1.875,375,160.052,1.040.902,625,125,9.375,105.712,23.175,19.652,839.909,11.217,500.598,3.897
46.875,109.375,140.625,15.625,15.625,203.125,328.125,199.852,619.517,28.125,109.375,0.75,3.283,0,18.879,939.697,7.106,377.549,8.193
401.709,196.581,42.735,213.675,17.094,42.735,8.547,350.937,765.491,350.427,42.735,230.769,29.911,13.092,21.935,749.384,288,580.606,29.84
404.255,6.383,21.277,382.979,21.277,42.553,6.383,418.814,970.313,255.319,0,148.936,0,0,35.816,710.266,0,736.417,3.911
0.4,0.2,0,0,0.2,0.2,0,205.128,408.927,0.6,0.2,0.6,0,0,7.388,970.448,0,295.613,376
102.941,220.588,367.647,73.529,14.706,88.235,132.353,221.451,6.254,647.059,132.353,264.706,30.769,0,286.883,69.426,1.693,59.701,7.693
71.429,285.714,214.286,142.857,71.429,0,214.286,330.361,974.017,357.143,71.429,285.714,0,0,137.617,739.045,3.693,332.229,1.462
0.1,0,0,0.3,0.1,0.3,0.2,224.181,590.325,0.4,0.2,0.8,6.059,0,202.335,663.233,112.833,1.183,2.193
307.692,76.923,19.231,173.077,0,115.385,307.692,27.872,57.399,288.462,57.692,173.077,6.786,17.391,1.538,883.721,9.016,68.962,7.82
0,0.25,0.25,0,0.5,0,0,139.493,553.719,1,0.5,0.75,48.913,0,9.585,927.796,2.556,791.667,402
112.821,128.205,82.051,138.462,276.923,107.692,153.846,210.556,652.638,328.205,164.103,589.744,22.675,65.498,141.174,842.632,5,431.302,27.247
371.429,85.714,314.286,85.714,28.571,85.714,28.571,246.241,274.083,171.429,57.143,0.2,0,0,3.571,70.568,105.238,704.535,8.638
166.667,222.222,0,222.222,333.333,55.556,0,255.656,844.317,555.556,111.111,277.778,124.434,73.746,435.941,559.152,0,76.022,1.645
0.25,0.5,0.25,0,0,0,0,335.586,433.314,0.5,0,1,0,0,30.984,834.791,0,10.552,290
147.059,205.882,176.471,58.824,0,88.235,323.529,289.757,778.025,441.176,117.647,411.765,60.839,0,39.055,934.173,0,546.303,3.655
181.818,0,181.818,90.909,90.909,90.909,363.636,302.326,399.787,636.364,181.818,454.545,76.249,37.831,4.712,891.042,0,799.498,2.117
0.25,181.818,340.909,90.909,0,0,136.364,257.721,612.349,477.273,90.909,522.727,5.554,0,54.218,940.532,3.582,345.979,5.869
68.966,34.483,241.379,172.414,103.448,34.483,344.828,320.432,892.503,827.586,103.448,310.345,19.864,132.841,75.781,844.425,6.466,58.066,9.325
222.892,108.434,13.253,174.699,204.819,36.145,120.482,298.079,804.942,331.325,78.313,204.819,13.421,105.942,70.467,848.342,507,514.109,26.927
22.989,68.966,321.839,34.483,114.943,218.391,218.391,132.525,1.118.361,425.287,390.805,37.931,46.144,0,54.847,93.171,4.726,438.886,26.68
415.385,174.359,30.769,158.974,10.256,71.795,138.462,316.758,295.018,451.282,92.308,374.359,6.008,607,4.639,936.114,28.599,841.836,28.101
28.125,1.875,9.375,625,0,28.125,9.375,251.796,896.586,625,9.375,53.125,5.746,978,60.974,909.391,14.162,652.565,3.109
0.2,314.286,128.571,142.857,14.286,28.571,171.429,248.797,794.035,585.714,71.429,571.429,67.854,3.976,23.408,953.935,1.196,79.717,9.499
108.108,108.108,54.054,162.162,243.243,243.243,81.081,198.996,1.149.308,405.405,81.081,918.919,106.138,110.352,270.273,58.513,0,515.826,7.214
342.466,164.384,123.288,178.082,13.699,0,178.082,340.397,526.654,493.151,27.397,342.466,26.473,0,26.373,95.017,4.508,415.726,11.322
150.685,10.274,68.493,19.863,13.699,150.685,315.068,226.523,79.225,424.658,116.438,390.411,46.321,35.188,8.993,88.392,0,921.214,55.789
209.302,418.605,46.512,116.279,0,0,209.302,395.307,131.541,46.512,0,162.791,0,0,66.572,803.595,6.253,355.271,2.874
0.5,16.667,16.667,216.667,0,0.05,0.2,468.249,774.776,433.333,33.333,333.333,11.246,11.943,36.402,838.313,0,452.287,12.036
0,0.1,0.5,0,0,0,0.4,172.258,117.219,0.2,0,0.8,0,0,169.415,828.914,0,471.894,1.163
58.824,58.824,117.647,29.412,176.471,294.118,264.706,75.515,851.338,529.412,88.235,705.882,158.413,0,17.384,894.725,0,20.441,3.856
255.814,0,69.767,69.767,162.791,69.767,372.093,317.059,526.459,209.302,69.767,55.814,0,0,53.418,790.667,0,23.862,21.737
74.074,592.593,296.296,0,0,37.037,0,172.669,656.677,222.222,111.111,703.704,292,0,22.861,976.767,0,498.819,3.451
102.564,333.333,230.769,25.641,0,51.282,25.641,190.556,964.568,538.462,205.128,564.103,92.451,1.604,21.937,899.566,34.606,50.278,4.794
89.888,78.652,123.596,179.775,404.494,33.708,89.888,182.258,877.941,179.775,5.618,797.753,14.651,0,355.004,620.281,16.763,39.206,9.248
34.483,241.379,103.448,68.966,241.379,0,310.345,136.025,881.997,275.862,103.448,62.069,109.111,0,279.623,685.719,3.341,36.241,3.925
21.875,1.875,625,34.375,0,9.375,9.375,243.578,635.092,5.625,9.375,40.625,31.243,38,11.119,987.629,0,78.421,5.892
108.911,128.713,188.119,9.901,366.337,118.812,79.208,94.924,878.333,356.436,9.901,584.158,43.319,267.857,260.354,730.066,1.788,102.159,15.061
421.053,157.895,105.263,157.895,0,52.632,105.263,228.324,1.029.029,263.158,52.632,263.158,9.634,0,804,866.427,0,833.622,2.994
4.878,121.951,121.951,73.171,2.439,365.854,243.902,193.511,993.575,560.976,292.683,658.537,3.118,61.654,57.102,853.971,503,393.593,5.142
0,0,119.048,47.619,690.476,0,142.857,91.546,577.994,119.048,71.429,333.333,0,0,223.155,737.904,0,32.947,5.354
9.375,78.125,9.375,0,0,0,3.125,105.416,657.155,5.625,125,0.5,60.765,0,104.251,873.568,12.463,267.046,5.228
111.111,222.222,111.111,222.222,0,0,333.333,439.541,72.746,444.444,333.333,666.667,0,0,47.183,903.468,0,717.047,2.458
569.106,162.602,89.431,130.081,0,813,4.065,325.628,367.855,227.642,235.772,276.423,39.512,0,34.825,961.461,98,253.188,14.501
82.353,211.765,70.588,470.588,35.294,0,129.412,413.305,39.676,58.824,176.471,388.235,10.114,254.779,27.358,844.987,48.074,311.743,18.829
71.066,106.599,60.914,111.675,126.904,228.426,294.416,206.489,1.118.409,329.949,13.198,588.832,104.203,418,259.926,729.723,34,458.098,47.327
0.25,0,0.75,0,0,0,0,209.677,749.326,0.5,0.25,0.5,0,0,77.406,776.151,0,54.183,139
539.474,26.316,52.632,236.842,0,26.316,118.421,360.887,637.147,210.526,13.158,342.105,0,0,42.714,887.817,5.718,41.815,9.893
128.571,103.571,107.143,182.143,103.571,128.571,246.429,285.469,1.082.217,546.429,371.429,789.286,41.134,262.414,467.395,498.379,9.082,174.503,80.143
181.518,161.716,125.413,141.914,188.119,82.508,118.812,229.505,793.405,415.842,20.132,69.967,77.573,87.466,157.638,825.499,457,269.584,79.648
114.416,66.362,86.957,144.165,6.865,128.146,453.089,279.753,703.387,707.094,224.256,448.513,152.806,100.536,287.084,696.912,769,176.771,133.887
52.632,22.807,210.526,175.439,70.175,87.719,175.439,166.657,1.381.583,421.053,157.895,350.877,26.088,25.606,105.247,884.715,914,993.228,25.888
243.243,108.108,108.108,0,324.324,27.027,189.189,234.764,612.653,351.351,81.081,351.351,8.418,12.549,89.819,877.369,0,439.149,8.497
310.811,108.108,94.595,216.216,0,40.541,22.973,400.952,722.843,67.568,67.568,189.189,0,0,13.223,628.324,323,606.448,19.707
52.632,368.421,52.632,210.526,0,0,315.789,348.599,934.628,578.947,210.526,736.842,120.518,64.823,59.175,862.217,9.248,83.173,5.054
181.818,60.606,45.455,348.485,19.697,15.152,151.515,263.699,698.884,242.424,121.212,257.576,13.457,5.511,193.229,744.866,1.951,49.056,12.809
106.383,70.922,6.383,106.383,212.766,6.383,375.887,253.996,721.858,22.695,120.567,411.348,86.387,44.614,49.635,689.617,5.465,794.286,46.907
102.564,230.769,217.949,102.564,0,115.385,230.769,264.708,773.932,589.744,166.667,397.436,102.602,40.513,57.637,566.173,33.856,545.864,21.047
180.952,95.238,95.238,12.381,152.381,104.762,247.619,273.965,95.253,47.619,27.619,761.905,12.727,174.202,147.614,829.049,125,576.476,31.651
0,0.4,0.4,0,0,0,0.2,329.218,1.627.907,0.6,0.2,0.6,222.222,0,9.514,586.012,0,767.654,371
296.296,74.074,111.111,259.259,0,37.037,222.222,318.303,515.136,148.148,0,74.074,1.911,0,11.829,765.318,0,846.405,1.808
0,142.857,142.857,142.857,0,142.857,428.571,234.672,4.784.237,857.143,428.571,714.286,0,0,464.716,497.418,0,19.653,1.673
119.048,95.238,119.048,190.476,0,166.667,309.524,348.449,959.364,0.5,95.238,738.095,47.432,222.488,148.435,848.781,0,21.631,9.059
30.303,10.101,333.333,60.606,20.202,111.111,434.343,267.489,888.354,151.515,151.515,525.253,3.328,82.368,65.019,909.903,18.126,23.694,24.073
1.875,625,0.25,1.875,0,0,3.125,164.151,123.826,3.125,1.875,0.75,0,0,604.903,39.464,457,217.232,5.35
31.746,31.746,31.746,142.857,0,95.238,380.952,131.329,3.150.001,269.841,365.079,714.286,81.538,33.753,34.519,588.764,3.543,374.144,38.003
43.956,21.978,263.736,197.802,10.989,54.945,208.791,252.632,1.336.924,472.527,252.747,32.967,70.279,90.686,105.034,888.316,888,456.241,11.324
27.397,30.137,328.767,13.699,54.795,123.288,150.685,79.579,1.065.212,383.562,205.479,575.342,516.609,0,3.466,881.943,0,815.272,13.373
133.333,0.2,0.1,0.3,0,0.1,166.667,354.988,1.206.049,0.3,366.667,766.667,32.317,162.564,432.406,521.495,39.089,779,4.242
98.039,9.804,235.294,137.255,39.216,39.216,441.176,396.063,977.289,235.294,205.882,607.843,20.921,39.834,104.948,857.746,7.959,514.154,21.919
125,375,0.5,0,0,0,0,106.267,2.318.013,375,375,625,13.624,0,620.055,340.743,4.128,295.039,463
0.06,0.12,0.16,0.38,0.02,0.04,0.22,313.736,1.237.199,0.36,0.2,0.6,119.034,264.771,254.385,732,3.152,395.561,10.31
176.471,29.412,323.529,235.294,58.824,58.824,117.647,309.338,2.738.152,617.647,205.882,617.647,133.051,317,82.577,170.588,1.245,84.662,3.455
134.328,186.567,216.418,74.627,29.851,8.209,276.119,212.604,1.319.941,440.299,231.343,470.149,106.218,35.337,38.607,946.368,1.288,506.357,21.542
375,125,0.25,0,0,125,125,124.275,549.093,0.5,0,0.5,140.845,0,51.279,948.639,0,328.875,887
95.238,142.857,190.476,238.095,0,47.619,285.714,280.716,1.779.434,190.476,380.952,52.381,123.806,23.969,221.203,764.841,4.632,819.649,5.186
103.093,92.784,206.186,216.495,10.309,92.784,278.351,321.625,1.159.379,381.443,206.186,463.918,130.279,74.981,106.422,857.836,795,69.732,29.162
145.833,111.111,83.333,173.611,6.944,104.167,375,323.504,111.995,451.389,0.5,729.167,859,295.057,111.016,847.072,10.937,612.917,30.87
21.277,0,234.043,148.936,6.383,382.979,148.936,134.733,2.042.668,702.128,276.596,723.404,239.418,38.369,6.645,326.538,362,134.048,4.458
207.317,170.732,158.537,4.878,12.195,158.537,243.902,283.316,156.141,439.024,463.415,609.756,98.321,86.867,61.158,743.928,1.353,458.452,29.367
0.4,0.04,0.16,0.16,0,0.04,0.2,381.735,114.514,0.24,0.36,0.84,22.139,17.484,38.373,569.805,0,562.467,4.248
130.435,43.478,347.826,26.087,43.478,0,173.913,442.394,1.269.218,347.826,217.391,73.913,12.375,68.242,817.581,182.308,0,29.004,7.127
275,25,0.25,0.1,25,0.05,275,289.686,1.159.122,0.15,0.15,575,49.505,84.306,6.856,872.463,402,2.488,9.132
15.493,56.338,295.775,140.845,70.423,84.507,197.183,267.337,1.386.849,28.169,211.268,521.127,45.814,15.121,414.112,584.215,129,327.152,7.62
0,0,0,0,0,222.222,777.778,133.199,1.638.533,333.333,0,888.889,0,0,205.521,794.479,0,709.297,1.027
128.571,14.286,242.857,85.714,157.143,14.286,357.143,29.707,872.944,385.714,214.286,728.571,115.247,105.534,206.722,695.758,33.104,730.988,12.876
0.05,0.05,0.25,0.05,0,0.35,0.25,70.995,1.770.425,0.8,0.25,0.65,214.783,727.848,549.519,438.603,111,299.554,3.385
134.615,38.462,134.615,96.154,19.231,0.25,326.923,32.643,1.264.104,423.077,115.385,538.462,53.188,146.737,180.507,785.281,7.041,748.735,10.232
0.2,0.08,0.12,0.2,0,0.08,0.32,358.103,1.463.366,0.6,0.32,0.76,201.581,22.627,417.339,570.328,235,148.827,3.546
318.182,136.364,227.273,90.909,22.727,68.182,136.364,24.547,788.125,227.273,113.636,0.5,7.753,0,94.037,86.433,20.767,599.267,6.668
15.625,625,15.625,21.875,0,125,28.125,339.709,944.679,53.125,0.25,84.375,85.992,4.678,67.639,929.787,0,7.186,13.259
